Date,User,Message
2024.3.4 16:32,형,ㅋㅋㅋㅋㅋㅋㅋ
2024.3.4 16:33,형,아 한가지 너한테만 팁줄게
2024.3.4 16:33,형,ㅋㅋㅋㅋㅋㅋ
2024.3.4 16:33,형,예상에 이번원우회에는 73기 여자원우 5명은 있을듯?
2024.3.4 16:33,나,휴... 팁은 뭘까여
2024.3.4 16:33,형,ㅋㅋㅋㅋㅋㅋㅋㅋ
2024.3.4 16:33,나,좋은 소식 아닌거 같은디..
2024.3.4 16:33,형,꽤나 재밌게 놀거같다 이말이지
2024.3.4 16:33,형,아냐 다 순둥순둥한 분들이라
2024.3.4 16:34,나,73기 여자원우 5명이라고 했는데
2024.3.4 16:34,형,생각엔 꽤나 즐겁게 1년보내볼수 있을거같아
2024.3.4 16:34,나,내가 강남 거기 갔을때 본 사람이
2024.3.4 16:34,나,4~5명이었는데
2024.3.4 16:34,형,ㅇㅇ
2024.3.4 16:34,나,걔네 전원이란 소리 아닌가
2024.3.4 16:34,형,말고도 좀 있어
2024.3.4 16:34,형,근데 그때 다들 재밌게 놀앗어서
2024.3.4 16:34,형,개별컨택중이야
2024.3.4 16:34,형,그니깐
2024.3.4 16:34,형,너는 해야된다구
2024.3.4 16:34,형,ㅋㅋㅋㅋㅋ ㅇㅋ?
2024.3.4 16:34,나,일단 ㅇㅋ 뭔가 자꾸
2024.3.4 16:34,나,가스라이팅 느낌 물씬 나지만..
2024.3.4 16:34,형,ㅋㅋㅋㅋㅋ
2024.3.4 16:35,형,말이많아~
2024.3.4 16:35,형,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2024.3.4 16:35,나,지금 학교가야해서;; 총총 이만
2024.3.4 16:35,형,그래 시간장소 정해지면 알려줄게~
2024.3.4 16:35,나,넹...
2024.3.4 16:35,나,어 오늘 학교 ㄱㄱ? 형
2024.3.4 16:35,나,아니 
2024.3.4 16:35,형,난 내일
2024.3.4 16:35,나,저번에 무슨 논문작성법인가
2024.3.4 16:35,나,그거 한다 그러지 않았나
2024.3.4 16:35,형,그거 반려당했어
2024.3.4 16:35,형,ㅠㅠㅠㅠㅠㅠㅠㅠ
2024.3.4 16:35,나,논문 작성법이야 논문세미나야 
2024.3.4 16:35,형,인원이 풀이라 못받아주겠대
2024.3.4 16:35,나,아니 마지막에 보낸 스샷은 
2024.3.4 16:36,나,논문세미나던데
2024.3.4 16:36,형,미디어학부
2024.3.4 16:36,나,그 미뎌
2024.3.4 16:36,형,논문작성법
2024.3.4 16:36,형,ㅋㅋㅋ
2024.3.4 16:36,형,다음학기에 들어야지
2024.3.4 16:36,나,미친... 나도 다음학기에 들어야겠다
2024.3.4 16:36,형,오 굳
2024.3.4 16:36,형,ㅋㅋㅋㅋ
2024.3.4 16:36,나,암튼 그... 
2024.3.4 16:36,나,의사결정분석에서 봅시당
2024.3.4 16:36,나,혹시
2024.3.4 16:36,형,응 낼보자~
2024.3.4 16:36,나,김난아두 원우회..?
2024.3.4 16:37,형,걔도 컨택해볼예정ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2024.3.4 16:37,형,근데....
2024.3.4 16:37,형,좀 심각한게
2024.3.4 16:37,나,걔 시켜야함
2024.3.4 16:37,형,난 왜 친한애들이
2024.3.4 16:37,형,다 여자냐
2024.3.4 16:37,나,좋지 않은디
2024.3.4 16:37,형,신수연까지....
2024.3.4 16:37,나,잡일담당;
2024.3.4 16:37,형,그니깐ㅋㅋㅋ근데 남자애들도 꽤이써
2024.3.4 16:37,형,걱정하진맠ㅋㅋㅋ
2024.3.4 16:37,형,진홍이 컨택했구
2024.3.4 16:37,형,73기에 수민이있구
2024.3.4 16:37,나,옝... 많이 우려하곤 있어서
2024.3.4 16:38,나,오늘 어차피 걔네 만나니까
2024.3.4 16:38,나,물어나봐야겠따
2024.3.4 16:38,나,모른척하고
2024.3.4 16:38,형,내 동기중에 태정이있구
2024.3.4 16:38,형,그래?
2024.3.4 16:38,형,난아 먼저 컨택해봐야겟군
2024.3.4 16:38,나,나 모른척하고 물어봐야징
2024.3.4 16:38,나,스포 금지요
2024.3.4 16:39,형,응ㅋㅋㅋ나도 컨택중
2024.3.4 16:47,나,좀따 물어보고 알려드림요
2024.3.4 18:22,형,"<차기 원우회 예정멤버> 
- 스마트 : 최대환(71), 오현우(72), 신수연(72), 김소영(73) 
- 전전컴 : 손태정(71), 박진홍(72), 김태욱(72), 박종훈(72), 신명근(72), 이충민(72), 김수민(73), 전도란(73)
- 건사환 : 배수경(73), 이유정(73), 임민경(73), 김정훈(73)_미정
- 산디 : 이수정(71), 김난아(72)"
2024.3.4 18:22,형,현우야 미쳣다ㅋㅋㅋㅋㅋㅋ
2024.3.4 18:22,형,이미 섭외끝
2024.3.4 18:23,나,너무 많은데….???
2024.3.4 18:23,형,근데 암만봐도 총무는 넌데?
2024.3.4 18:23,형,ㅋㅋㅋㅋㅋㅋㅋ
2024.3.4 18:23,형,많아도 돼
2024.3.4 18:23,형,핵심멤버는 정해져잇어서
2024.3.4 18:23,나,지금 강의실 왔는디
2024.3.4 18:23,나,73 전원 출 완;;
2024.3.4 18:23,형,수연이 일욜 섭외좀해보ㅑ
2024.3.4 18:39,나,??
2024.3.4 18:39,나,갑자기?.
2024.3.4 18:40,형,ㅋㅋㅋㅋㅋ나온대~
2024.3.4 18:40,형,수연이빠지몀 섭하짘ㅋㅋㅋ
2024.3.4 18:45,나,인원 이렇게 많으면
2024.3.4 18:45,나,자리가 가능한가..?
2024.3.4 19:15,형,그럼~~
2024.3.4 20:17,나,다들 오키
2024.3.6 19:01,형,현우야 무슨일이야
2024.3.6 19:01,형,왜 못와 ㅋㅋ
2024.3.6 19:02,나,주님 대신 신수연 보냅니다
2024.3.6 19:02,형,아니 수연이말고 너
2024.3.6 19:02,형,왜 못와ㅋㅋ
2024.3.6 19:03,나,표면적으론 일요일 밤+술마시기
2024.3.6 19:03,나,내면적으론 발 접지름
2024.3.6 19:03,형,술은 덜먹거나 안먹어도되고
2024.3.6 19:03,형,발접지른건
2024.3.6 19:03,형,일욜되면 좀 낫겠지
2024.3.6 19:04,나,지금 일단 약먹고 파스 붙였는디
2024.3.6 19:04,나,생각보다 좀 심각스루해서
2024.3.6 19:04,나,월요일 집 가다가
2024.3.6 19:04,나,언덕길에서 삐끗한게 스노우볼 구릉건디
2024.3.6 19:04,나,나아지면 긍정적 검토하게슘…
2024.3.6 19:05,나,원래 그런자리가묜
2024.3.6 19:05,나,술 조지고 노래방 달리고 그래야댄디
2024.3.6 19:05,나,컨디션 난조면 좀 아쉽스르하니..
2024.3.6 19:05,형,첫날 14명이 무슨
2024.3.6 19:05,형,인사하면 끝이야
2024.3.6 19:05,형,모임 한두번해보니??
2024.3.6 19:06,나,ㅋㅋㅋㅋㅋ.. 이미 대부분 구면이잖아
2024.3.6 19:06,형,신입이 반인데 무슨
2024.3.6 19:06,형,서로 인사시켜줘야지
2024.3.6 19:06,형,노려고 만나?
2024.3.6 19:06,나,약간 그럴라했눈디 ㅎ
2024.3.6 19:06,형,다같이 잘해보자구 첫모임 갖는건데
2024.3.6 19:06,나,아? 깨달음…
2024.3.6 19:06,형,오기싫음 오지마ㅋ
2024.3.6 19:07,나,아니 근디 ㄹㅇ 좀 지금 걷기도 힘들기는 해서
2024.3.6 19:07,형,내가 널 너무 신뢰했나보다 ㅋ
2024.3.6 19:07,나,신뢰와 컨디션은 상관관계 없음!
2024.3.6 19:08,나,암튼 괜찮아지면 늦참으로
2024.3.6 19:08,형,참고로 너랑 내가 입장이 바꼈다면 나였음 다리가 부러졌어도 갔을거야
2024.3.6 19:08,나,아니 그런 열정은 안돼..
2024.3.6 19:08,나,어긋난 열정이야
2024.3.6 19:09,형,내일 병원을 우선 가보겠지 불참부터 누르진않아
2024.3.6 19:09,나,아니 어제 병원 이미 다녀옴..
2024.3.6 19:09,나,선 병원 - 참석 누름 - 오늘 컨디션 더 아픔 - 불참
2024.3.6 19:09,나,순;;
2024.3.6 19:09,나,내 의지를 참작해줘야지
2024.3.6 19:10,형,참석을 눌렀었다고?
2024.3.6 19:10,나,진심 찐으로
2024.3.6 19:10,나,히스토리 추적해라~!
2024.3.6 19:10,나,로그까~!
2024.3.6 19:11,형,그래 알겟다~
2024.3.6 19:11,나,사진
2024.3.6 19:11,나,인증해~!
2024.3.6 19:11,형,컨디션좀 좋아지면 와~~
2024.3.6 19:12,형,ㅋㅋ
2024.3.6 19:12,나,한시름 덜었다;
2024.3.6 19:12,형,대단히 실망스러울뻔했어
2024.3.6 19:12,나,증명하지 못하면 오해받는 더러운 세상
2024.3.6 19:12,형,다른애들도 아니고
2024.3.6 19:12,형,아니ㅡㅡ
2024.3.6 19:12,형,이게 제일 빡친포인트엿음ㅋ
2024.3.6 19:12,나,ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2024.3.6 19:13,나,죄송..
2024.3.6 19:13,형,#NAME?
2024.3.6 19:13,나,내면적인걸 얘기하고 다닐 수 없으니..
2024.3.6 19:13,형,누가봐도 변명같잖아
2024.3.6 19:13,나,근데 리얼인걸 어케해..
2024.3.6 19:13,형,그냥 형 나 아파ㅠㅠ
2024.3.6 19:13,형,이럼 누가뭐라하냨ㅋㅋㅋㅋ
2024.3.6 19:13,형,아프다는데 오라해?ㅋㅋㅋㅋ
2024.3.6 19:13,나,죄송..
2024.3.6 19:14,형,내가 대학원 생활하면서 첨으로 오늘 빡칠뻔햇어ㅋㅋㅋ
2024.3.6 19:14,나,이모티콘
2024.3.6 19:14,나,이모티콘
2024.3.6 19:14,형,웅 그럼 금욜도 못오겟네ㅠㅗ
2024.3.6 19:14,형,ㅠㅠ
2024.3.6 19:14,나,그럴지두..
2024.3.6 19:15,형,아쉽구먼….ㅠㅠ
2024.3.6 19:15,형,우선 케어잘하구ㅠㅠ 등치도 커서 접지르면 더아프긴하겠다…..ㅠㅠ
2024.3.6 19:15,나,옘… 언덕길에서 자빠져서..
2024.3.6 19:16,나,회복하야 광명찾겠숨댜..
2024.3.6 19:16,형,응 오키오키!!
2024.4.2 20:15,형,http://hongdaeipgu.beautyloungeclinic.com/event/hongdaemadeu/E_00000138
2024.4.2 23:06,형,"사장님~ 전화로 말씀드렸던 내용정리했습니다~ 상품설명서는 너무 길어서요~ 편안한 저녁 보내세요~

◾️채권형펀드 키움더드림단기채권
최근 1년수익률 4.8% 수준
국내채권으로 운용
◾️ELB  확정금리 채권 
기간 6개월, 
이번주 판매상품은 3.74% 수익률
◾️분할매수형 ETF
4번으로 나누어 매수됨. 선택한 ETF의 가격이 하락시마다 매수.
목표수익률지정하여 신규. 기간 상관없이 목표수익률 도달되면 자동환매.
ETF 종목선정이 중요."
2024.4.3 14:30,나,대환이형 ㅋㅋㅋ 어제 알려준 피부과 홍대점이에요 홍대글로벌점이에요
2024.4.3 14:30,나,두개가 나오넹
2024.4.3 14:30,형,둘다 비슷한데 나는 글로벌점으로갘ㅋㅋㅋ
2024.4.3 14:30,형,의사가 젊은형인데 잘하더라고
2024.4.3 14:30,나,그럼 나도 글로벌점으로 해야겠따
2024.4.3 14:30,형,나는 둘다가봣음
2024.4.3 14:31,나,둘다 뭐 어차피 비슷할거니까...?
2024.4.3 14:31,나,가격이 너무 말도 안되게 싸서 여기 지금 예약할라고 ㅋㅋㅋ
2024.4.3 14:31,형,응 위치는 둘다 역앞이야 ㅋㅋ
2024.4.3 14:31,형,ㅋㅋㅋㅋㅋㅋㅋㅋ
2024.4.3 14:31,형,담에 술한번사라
2024.4.3 14:31,형,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2024.4.3 14:31,나,이 아낀돈으로
2024.4.3 14:31,나,술한번 사겠슴다
2024.4.3 14:31,형,이모티콘
2024.4.3 14:31,나,ㅋㅋㅋㅋㅋㅋ 40만원에 풀코스 할 수 있다니
2024.4.3 14:31,형,좋구만
2024.4.3 14:31,나,게다가 5회
2024.4.3 14:31,형,근데 말햇던거처럼
2024.4.3 14:31,형,1회체험하고
2024.4.3 14:31,형,판단해봐
2024.4.3 14:32,형,진짜 처음엔 다신가기싫을정도로 아파
2024.4.3 14:32,형,ㅋㅋㅋㅋㅋ
2024.4.3 14:32,나,1회체험 이벤트가
2024.4.3 14:32,나,그거 바껭 안하던데
2024.4.3 14:32,나,인중인가
2024.4.3 14:32,형,응응
2024.4.3 14:32,형,인증만 먼저래보고
2024.4.3 14:32,형,나오는길에
2024.4.3 14:32,형,다 예약하면되니땈ㅋㅋ
2024.4.3 14:32,나,아 상관없나??
2024.4.3 14:32,형,보톡스도 추천할만함ㅋㅋ
2024.4.3 14:32,형,응
2024.4.3 14:32,형,현장예약해도 똑같아
2024.4.3 14:32,형,첨엔 병원어떤지 체험으로가보고
2024.4.3 14:32,형,맘에들면 전체예약 ㄱㄱ
2024.4.3 14:33,나,어? 여기 지점이 많은데 집 근처도 있는디/
2024.4.3 14:33,형,글로가 그럼
2024.4.3 14:33,형,가격 비슷해
2024.4.3 14:33,나,지점이 개많네
2024.4.3 14:33,형,가까운게 최고임
2024.4.3 14:34,형,다 공장형이라 상관없어ㅋㅋㅋ
2024.4.3 14:34,나,명동점으로 가야겠다 전철 몇정거장이니까
2024.4.3 14:34,형,응 홈페이지 가격 그대로니떼
2024.4.3 14:34,나,어? 이 병원 명동점
2024.4.3 14:34,나,어제 지나가면서 본데네?
2024.4.3 14:34,나,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 여기였구나
2024.4.3 14:34,나,나 맨날 지나가는 길에 있는데네
2024.4.3 14:56,나,사진
2024.4.3 15:09,형,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2024.4.3 15:09,형,베리굳
2024.4.3 15:10,형,추천해주길잘했네
2024.4.3 15:10,형,딱 고민하던시점에
2024.4.3 15:10,형,ㅋㅋㅋㅋㅋㅋ
2024.4.3 15:11,나,진짜 민망함 무릅쓰고 몇명 물어보니 확실히 고급정보가 나오네 ㅋㅋㅋㅋㅋㅋ...
2024.4.3 15:12,나,랩탑에 피부과 탭만 20개 넘게 떠있는데
2024.4.3 15:12,형,민망해할거없어~
2024.4.3 15:12,형,생각보다 많이들하고
2024.4.3 15:12,형,왁싱도 워낙 흔해져서
2024.4.3 15:12,형,ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2024.4.3 15:12,형,브라질리언도
2024.4.3 15:12,형,해보면 생각보다 편해서
2024.4.3 15:12,형,나는 셀프제모도 햇었어
2024.4.3 15:12,형,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2024.4.3 15:13,나,자꾸 강남 왁싱샵 강추하는 지인이 있어서 
2024.4.3 15:13,나,이참에 제모한다고 선언하고 찾는중이라 ㅎㅎㅋㅋ...
2024.4.3 15:13,형,미모의 여성분이 계셨나보군
2024.4.3 15:13,형,ㅋㅋㅋㅋㅋㅋ
2024.4.3 15:13,형,왁싱샵 추천은 그이유아님 잘안하는데 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2024.4.3 15:13,나,아니 여자 왁싱사가 해주면 현타 개쎄게올거 같은데
2024.4.3 15:14,나,차라리 형들이 해주면 이악물고 고통참지
2024.4.3 15:14,형,형이 해주면 아픔을 참는데 좀 빡치긴할걸?
2024.4.3 15:14,형,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2024.4.3 15:14,형,둘다 현타는 마찬가지임
2024.4.3 15:14,나,아.. 막 꼬무룩되고 안되고 반복하면
2024.4.3 15:18,형,ㅋㅋㅋㅋ
2024.4.3 15:18,형,무튼 잘받고와봐~
2024.4.3 15:18,형,시간이 좀 오래걸려도
2024.4.3 15:18,형,하고나면 만족많이할거야
2024.4.3 15:18,형,ㅋㅋㅋ
2024.4.3 15:19,나,담주에 시술 후 회복 며칠 지나고 생생 후기 들려드릴게요
2024.4.3 15:19,나,아니 나 뭐야
2024.4.3 15:19,형,회복은 없어ㅋㅋㅋ
2024.4.3 15:19,나,이거 어케해야하지
2024.4.3 15:19,형,그냥 당일부터 암거나 다해도되는데
2024.4.3 15:19,나,보톡스 한대 맞는 이벤트 있는디
2024.4.3 15:19,형,받는동안이 괴로운거임ㅋ
2024.4.3 15:19,나,아 
2024.4.3 15:19,형,맞아봨ㅋㅋㅋ
2024.4.3 15:19,나,순간순간 회복이구나
2024.4.3 15:19,나,보톡스 어디맞지
2024.4.3 15:19,형,보톡스도 꽤나 괜찮아
2024.4.3 15:19,나,턱쪽 맞을까
2024.4.3 15:19,형,침샘
2024.4.3 15:19,나,침샘이 정확히 오디?
2024.4.3 15:19,형,다른데랑 다르게 침샘은 근육을 줄여주는거라
2024.4.3 15:20,형,효과가 좋고 부작용도 없어서
2024.4.3 15:20,형,남자들이 가장 많이 맞는부위야
2024.4.3 15:20,형,니가 느끼는 턱끝쪽임ㅋ
2024.4.3 15:20,형,가서 물어봐
2024.4.3 15:20,나,주말에 바로 레이저+보톡스 조진다
2024.4.3 15:20,형,근데 침샘은 조금더 비싸
2024.4.3 15:20,형,4만원정도
2024.4.3 15:21,나,이벤트 처넌에 맞게 해준다는건
2024.4.3 15:21,형,주기는 3~6개월
2024.4.3 15:21,나,1회인가
2024.4.3 15:21,형,그건 그냥 턱이나 미간 이런곳일거야
2024.4.3 15:21,형,차액내면 해주니까 ㅋ
2024.4.3 15:21,형,다른곳말고
2024.4.3 15:21,형,침샘 추천함
2024.4.3 15:21,나,얼굴 윤곽 보톡스 상담해봐야지 그럼
2024.4.3 15:21,나,침샘 상담 바로 고
2024.4.3 15:21,형,ㅋㅋㅋ그래 수고해라
2024.4.3 15:22,나,넹 바이바이
2024.4.3 15:22,형,이모티콘
2024.5.7 10:29,형,현우야
2024.5.7 10:29,형,과잠가 3XL가 최대사이즈라네?
2024.5.7 10:30,형,수정해놓을게?ㅋㅋ
2024.5.7 10:38,나,아 그거 사이즈 업체 물어보니까 5XL 신청하면 해준다고 해서 그렇게 작성해놓은거..
2024.5.7 10:38,나,3XL은 외투가 아니라 티셔츠각이라 문의해봤는디..
2024.5.7 10:49,형,아 그래? 그럼 너는 따로 6월에 제작하자
2024.5.7 10:50,형,아까 원우회 공지한거 봣지?
2024.5.7 11:11,나,방금 읽어봤는뎅 난 그냥 이번 단체로 제작할래 (힘듦)너무 미뤄져서 입실렌티 전에는 그래도 받고 싶어서
2024.5.7 11:14,형,그려~ 3XL가 최대 사이즈라고 답변은 왔음
2024.5.7 11:14,형,사진
2024.5.7 11:16,나,어라 업체에서 5xl 적어주면 알아서 맞춰서 준댔는딩..
2024.5.7 11:17,형,단체오더라 개별요구 반영이 안될걸?
2024.5.7 11:17,형,지용이한테 개별 컨택해봐 그럼
2024.5.7 11:17,형,그래서 따로 제작하려고 하는거거든
2024.5.7 11:18,나,아 그게 그말이구나 
2024.5.7 11:18,나,알겠오.. 어렵넹
2024.5.7 11:19,형,너가 판단해서 진행하슈~
2024.5.7 11:19,형,ㅋㅋㅋㅋㅋ
2024.5.7 11:19,형,단체로해도 좋구
2024.5.7 11:19,형,개별로 해도 좋구~
2024.5.7 11:29,나,넹.. 번거롭게 해서 죄송함댜..
2024.5.7 11:30,형,미안하긴!!!!
2024.5.7 11:30,형,너거 좋은대로 하면되지~~
2024.5.7 12:09,형,사진
2024.5.7 12:23,나,형 말해줘서 연락해보니까 반영해주시더라구
2024.5.7 12:23,나,ㅋㅋㅋㅋ.. 바쁘신데 괜히 번거롭게 해드리넹..
2024.5.7 12:41,형,응 다행이다 먼저만들어~~~
2024.5.7 12:41,형,이모티콘
2024.5.7 21:31,나,"20,000원을 보냈어요. 송금 받기 전까지 보낸 분은 내역 상세 화면에서 취소할 수 있어요."
2024.5.7 22:19,형,"20,000원 받기 완료! *(안내) 받은 분은 매일 이자 혜택 및 송금 수수료 무료 업데이트 대상자예요."
2024.5.7 22:19,형,고맙다 조심히들어가~~
2024.5.7 22:20,나,조심히 가십셔..(사실 집)
2024.5.7 22:20,형,응 들어갈때 됏지 ㅋㅋ
2024.5.7 22:20,형,얼른 너도 더 기쁜일들 많이 생겼음 좋겟다
2024.5.7 22:21,나,하하 좋은 일 생기게 노력하겠슴돠
2024.5.7 22:21,나,민망시리 얘기했네 괜히
2024.5.7 22:21,형,아냐아냐
2024.5.7 22:21,형,창피한게아닌데뭐
2024.5.7 22:24,나,오늘 오전에 이메일 본게 충격이었어서;;
2024.5.7 22:25,형,우울함은 모르는것보다 알게된게 훨씬 더 잘된거야
2024.5.7 22:26,형,인정하는순간 회복이 훨씬쉬워지니따
2024.5.7 22:30,나,헤헤 민망하네 괜히 말했다
2024.5.7 22:30,나,쉿 비밀로하기
2024.5.7 22:31,형,응 당연히!
2024.5.7 22:31,형,근데 말하는게 좋을때도 있어…
2024.5.7 22:31,형,나도 늘 숨기다가
2024.5.7 22:31,형,그냥 터놓으니가 맘이 편하더라…
2024.5.7 22:31,나,ㅋㅋㅋㅋ 아니 누구한테 말할거리도 없어서 사실..
2024.5.7 22:31,나,나는..
2024.5.17 15:41,형,현우야~
2024.5.17 15:41,형,너 과잠 이번에 신청했지?
2024.5.17 15:41,형,3XL엿나 그거로!
2024.5.17 15:41,형,5XL!
2024.5.17 15:56,나,맞스미다
2024.5.17 15:57,나,젤 큰거라던데 넉넉하게 입을 수 있겠다던..
2024.5.17 15:57,형,오케이용~~~
2024.5.17 15:57,형,^^
2024.6.4 19:47,나,사진
2024.6.4 21:23,나,봉투가 도착했어요. 송금 받기 전까지 보낸 분은 내역 상세화면에서 취소할 수 있어요.
2024.6.4 21:24,나,형 덕분에 잘 먹었어 ㅎㅎㅎㅎ 조심히 들어가고 주말에 봐
2024.6.4 21:36,형,송금봉투를 받았어요. *(안내) 받은 분은 매일 이자 혜택 및 송금 수수료 무료 업데이트 대상자예요.
2024.6.4 21:36,형,응 나도 잘먹었다~
2024.6.4 21:36,형,담주에 보자구
2024.6.4 21:36,형,(하하)
2024.7.4 11:05,형,현우야
2024.7.4 11:05,형,ㅋㅋㅋㅋㅋㅋ
2024.7.4 11:05,형,과잠발주에 문제가 하나 생겻어
2024.7.4 11:06,형,사진
2024.7.4 11:06,형,왼팔에 공대로고 시안을 못넣는다는데
2024.7.4 11:07,형,과잠팩토리는 품질퀄리티가 개똥이라 안될거같고
2024.7.4 11:07,형,유니스토어로 가면 3.8xl 까진 나온다는데
2024.7.4 11:07,형,가격도 유니가 만원이상 더 비쌈...
2024.7.4 11:07,형,ㅋㅋㅋㅋㅋ
2024.7.4 11:08,나,하이~
2024.7.4 11:08,나,3.8xl??
2024.7.4 11:08,나,그럼 유니로 가야겠넹..
2024.7.4 11:08,형,5xl 과잠팩토리 원하면 왼팔에 자유정의진리 넣어줄순있음
2024.7.4 11:08,형,너가 고르는대로 ㄱㄱ
2024.7.4 11:08,형,근데 내생각엔.... 3.8xl 면 작진않을걸?ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2024.7.4 11:09,나,3.8xl이면 어깨 타이트하게 딱 들어갈거 같은뎅...
2024.7.4 11:09,형,120사이즈 아닌가?
2024.7.4 11:09,나,내가 티셔츠 입는게 딱 맞게가 3XL 이런거구
2024.7.4 11:09,나,여유있다가 4XL인데
2024.7.4 11:09,나,외투니까 일부러 더 크게 간거라..
2024.7.4 11:09,형,정사이즈 추천이래~
2024.7.4 11:10,형,나도 일반 105입는데 XL로 했으니까~
2024.7.4 11:10,나,정사이즈 추천이라 약간 크게 입을라고..
2024.7.4 11:10,형,작진않을거같아서!
2024.7.4 11:10,형,그럼 3.8XL면 맞는거 아냐?ㅋㅋ
2024.7.4 11:10,나,그냥 그 모야 그럼 그 자유정의진리 영어로 쓰인건가 그거 기본
2024.7.4 11:10,나,그걸로 가는 선택지뿐인가..
2024.7.4 11:10,형,ㅇㅇ 너만 혼자 독립되는느낌이라
2024.7.4 11:10,형,3.8 맞춰보고
2024.7.4 11:11,형,혹시나 못입을정도되면
2024.7.4 11:11,형,74기 신입생꺼 맞출때 하나 더 맞춰줄게
2024.7.4 11:11,형,(내돈은 아니지만...)
2024.7.4 11:11,형,내가봤을땐 이미 충분해
2024.7.4 11:11,형,3.8이면 거의 4XL인뎈ㅋㅋㅋ
2024.7.4 11:12,나,나의 경험적 데이터 분석 결과에 따르면..
2024.7.4 11:12,형,작아?
2024.7.4 11:12,형,그럼 5xl로 가고~
2024.7.4 11:12,나,4XL 외투면 위험한데..
2024.7.4 11:12,형,그래?
2024.7.4 11:12,형,ㅋㅋㅋㅋㅋ
2024.7.4 11:12,형,그래 그럼 5XL로 가자
2024.7.4 11:12,나,팔 양쪽 넣으면
2024.7.4 11:12,나,어깨는 아예 껴지지도 않아서..
2024.7.4 11:12,형,그래 그럼ㅋㅋㅋ
2024.7.4 11:12,나,과팩 ㄱㄱ... 
2024.7.4 11:13,형,오케이~
2024.7.4 11:13,나,번거롭게 해서 죄송함댜...
2024.7.4 11:13,나,이상치라서...
2024.7.4 11:13,형,아냐아냐~
2024.7.4 11:13,형,원하는걸 맞춰줘야지
2024.7.4 14:50,형,현우야
2024.7.4 14:50,형,너 소매에 이니셜 넣어줄까?
2024.7.4 14:51,형,사진
2024.7.4 14:52,형,OH.H.W
2024.7.4 14:52,형,어때
2024.7.4 14:53,형,H.W.OH
2024.7.4 14:55,형,OH.HW
2024.7.4 14:55,형,마지막꺼가 제일 좋은듯?
2024.7.4 14:55,형,ㅋㅋㅋㅋㅋㅋ
2024.7.4 14:58,형,사진
2024.7.4 14:58,형,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ야 누끼 저게뭐얔ㅋㅋㅋㅋ
2024.7.4 15:29,나,아니 갑자기 이게 뭐람
2024.7.4 15:29,나,;;;;;
2024.7.4 15:29,나,자동 누끼...;;; 나 저런거 한적없어...\
2024.7.4 15:29,나,나 소매에 그냥 그럼
2024.7.4 15:29,나,Oh
2024.7.4 15:30,나,이거 넣어주면 좋을거 같기도 한데 헤.....
2024.7.4 15:30,형,Oh ?
2024.7.4 15:30,형,저렇게 넣는다 그럼?
2024.7.4 15:30,나,넹 오와 이니셜을 나도 넣어주는겨?
2024.7.4 15:31,형,응 넣어줘야지
2024.7.4 15:31,나,근데 이거 다시 봐도 좀 역하네
2024.7.4 15:31,형,원우회인데~
2024.7.4 15:31,나,충분히 놀랐을만도
2024.7.4 15:31,형,ㅋㅋㅋㅋ전화누르려 봣다가 누끼에 놀랏다
2024.7.4 15:31,나,잠깐 회의가 있었어서.. 카톡 이제봤네 헿헤..
2024.7.4 15:32,형,ㅋㅋㅋ괜찮아 발주진행한다~
2024.7.4 15:33,나,넹 감사합니다 꾸벅
2024.7.15 17:23,형,현우야 이니셜이 안된대ㅠㅠ
2024.7.15 17:24,형,5xl는 과잠팩토리라 소량제작 넣엇는데 소량에선 이니셜을 안해준다네…ㅠㅠ
2024.7.15 17:26,나,하이~~
2024.7.15 17:26,나,이니셜 없어도 괜찮지~~
2024.7.15 17:26,형,응응 그래 넣어주고싶엇는데 아쉽다ㅠㅠ
2024.7.15 17:30,나,노고에 무한한 감사를 드릴뿐임미댜..
2024.7.15 17:33,형,이모티콘
2024.8.1 10:20,나,대환이형 나도 그 사진 보내줘야 되는건가 ㅎㅎㅋ....??
2024.8.1 10:20,형,모.두
2024.8.1 10:20,형,라고했지 ㅋㅋ
2024.8.1 10:20,나,사진
2024.8.1 10:20,형,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2024.8.1 10:20,나,바로 준비해놥죠
